Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,1.5592299950119297,1.5592299950119297,1.541710376739502,1.541710376739502,407940,0.0,0.0
1962-01-03 00:00:00-05:00,1.5417098744086253,1.55518639087677,1.5417098744086253,1.55518639087677,305955,0.0,0.0
1962-01-04 00:00:00-05:00,1.5551875157636843,1.5551875157636843,1.539015724634784,1.539689540863037,274575,0.0,0.0
1962-01-05 00:00:00-05:00,1.53766768302175,1.53766768302175,1.50667174350055,1.5093671083450317,384405,0.0,0.0
1962-01-08 00:00:00-05:00,1.5080197558895747,1.5080197558895747,1.4689380118401913,1.4810667037963867,572685,0.0,0.0
1962-01-09 00:00:00-05:00,1.4878037342280932,1.5174521254540156,1.4878037342280932,1.4985849857330322,517770,0.0,0.0
1962-01-10 00:00:00-05:00,1.5012803077697754,1.5080184641960928,1.5012803077697754,1.5012803077697754,313800,0.0,0.0
1962-01-11 00:00:00-05:00,1.5053239650514039,1.5174529552459717,1.5053239650514039,1.5174529552459717,337335,0.0,0.0
1962-01-12 00:00:00-05:00,1.5201468467712402,1.5309278927876702,1.5201468467712402,1.5201468467712402,462855,0.0,0.0
1962-01-15 00:00:00-05:00,1.5255388494009934,1.5302557635704381,1.5255388494009934,1.5268865823745728,266730,0.0,0.0
1962-01-16 00:00:00-05:00,1.5255390643259488,1.5255390643259488,1.5107150077819824,1.5107150077819824,266730,0.0,0.0
1962-01-17 00:00:00-05:00,1.5039763699734658,1.5039763699734658,1.4824139569145143,1.4864567518234253,439320,0.0,0.0
1962-01-18 00:00:00-05:00,1.4905002117156982,1.5053242671721556,1.4905002117156982,1.4905002117156982,392250,0.0,0.0
1962-01-19 00:00:00-05:00,1.4904995074919258,1.4945423014739732,1.4743276257862994,1.491847038269043,423630,0.0,0.0
1962-01-22 00:00:00-05:00,1.491848173581251,1.5066724349658316,1.4878052756971674,1.4891529083251953,290265,0.0,0.0
1962-01-23 00:00:00-05:00,1.4884787200713943,1.490500168371391,1.4716330150952437,1.4743282794952393,392250,0.0,0.0
1962-01-24 00:00:00-05:00,1.4743284880295633,1.4824144840240479,1.4669165098811987,1.4824144840240479,431475,0.0,0.0
1962-01-25 00:00:00-05:00,1.482414321990209,1.4945430121800003,1.463547168107679,1.4662424325942993,337335,0.0,0.0
