Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,sma_20,ema_12,roc,upper_band,lower_band,historical_volatility,price_roc,volume_price_interaction,Open - Close,High - Low,Close Tomorrow,Close_Ratio_2,Trend_2,trend_Positive_2,trend_Negative_2,Close_Ratio_5,Trend_5,trend_Positive_5,trend_Negative_5,Close_Ratio_60,Trend_60,trend_Positive_60,trend_Negative_60,Close_Ratio_250,Trend_250,trend_Positive_250,trend_Negative_250
2023-01-31 05:00:00+00:00,101.16000366210938,103.3499984741211,101.13999938964844,103.12999725341795,6.65273,0.0,0.0,94.22350006103515,97.90673125043705,2.5658817736008643,106.12418655801582,82.32281356405448,0.36906959818328017,0.025658817736008643,686.0960266277312,-1.9699935913085795,2.2099990844726562,1,1.0126669000284492,0.0,1.0,-1.0,1.0265368422128602,3.0,4.0,-1.0,1.1219640158568673,-2.0,29.0,-31.0,0.8516253209860704,-8.0,121.0,-129.0
2023-02-01 05:00:00+00:00,102.52999877929688,106.23999786376952,101.23999786376952,105.1500015258789,8.04501,0.0,0.0,95.19000015258788,99.02108052358194,1.9586971068148662,107.35390082577607,83.0260994793997,0.3683129542473725,0.019586971068148662,845.932813775711,-2.6200027465820312,5.0,1,1.0096985033815054,2.0,2.0,0.0,1.0302965111723332,3.0,4.0,-1.0,1.1406617429497907,0.0,30.0,-30.0,0.8696119588401076,-6.0,122.0,-128.0
2023-02-02 05:00:00+00:00,110.25,114.0,108.87999725341795,112.91000366210938,15.81542,0.0,0.0,96.57850036621093,101.15783792950924,7.379935352944922,110.16835440064568,82.98864633177618,0.4242059420951181,0.07379935352944922,1785.7191301177977,-2.660003662109375,5.1200027465820455,-1,1.0355865447656971,2.0,2.0,0.0,1.077426647379093,3.0,4.0,-1.0,1.2200046153403956,0.0,30.0,-30.0,0.9345906076242085,-4.0,123.0,-127.0
2023-02-03 05:00:00+00:00,105.26000213623048,108.77999877929688,102.5199966430664,103.38999938964844,14.43748,0.0,0.0,97.59200019836426,101.50124738491526,-8.431497620839846,109.92058361287108,85.26341678385744,0.5363943675843872,-0.08431497620839845,1492.6910483880615,1.8700027465820455,6.260002136230469,-1,0.9559870358846786,0.0,1.0,-1.0,0.9844228898396393,1.0,3.0,-2.0,1.1145587546173867,0.0,30.0,-30.0,0.8573305244127603,-6.0,122.0,-128.0
2023-02-06 05:00:00+00:00,102.93000030517578,103.9499969482422,100.6500015258789,102.18000030517578,8.19452,0.0,0.0,98.39700012207031,101.60567091110919,-1.1703250716856073,109.61291450925377,87.18108573488685,0.5344969439012378,-0.011703250716856073,837.3160561007691,0.75,3.2999954223632955,-1,0.9941139315743107,-2.0,0.0,-2.0,0.9698914106119814,1.0,3.0,-2.0,1.0991055970060901,0.0,30.0,-30.0,0.848866816237099,-8.0,121.0,-129.0
2023-02-07 05:00:00+00:00,101.16999816894533,102.41000366210938,98.08000183105467,102.11000061035156,11.95013,0.0,0.0,99.1345001220703,101.68326009560802,-0.06850625818668465,109.17261048337565,89.09638976076496,0.5351414735321325,-0.0006850625818668465,1220.2277815937805,-0.9400024414062358,4.330001831054702,-1,0.9996573513411792,-2.0,0.0,-2.0,0.9711073871444166,-1.0,2.0,-3.0,1.0952169922522932,0.0,30.0,-30.0,0.8499602807590054,-10.0,120.0,-130.0
2023-02-08 05:00:00+00:00,102.04000091552734,102.66999816894533,98.77999877929688,100.0500030517578,7.58783,0.0,0.0,99.6435001373291,101.43198978116953,-2.017429777965285,108.68670633291524,90.60029394174296,0.538612615036353,-0.02017429777965285,759.1624146562194,1.9899978637695455,3.8899993896484517,-1,0.989810063705594,-2.0,0.0,-2.0,0.9608366789233156,-3.0,1.0,-4.0,1.072466079853625,-2.0,29.0,-31.0,0.8345117383211625,-10.0,120.0,-130.0
2023-02-09 05:00:00+00:00,101.31999969482422,101.77999877929688,97.56999969482422,98.23999786376952,6.46225,0.0,0.0,99.80100021362304,100.94091410156953,-1.809100582487666,108.61716113016479,90.9848392970813,0.5077701366214176,-0.01809100582487666,634.8514261951445,3.0800018310547017,4.209999084472656,-1,0.9908719290956111,-2.0,0.0,-2.0,0.9708085225088022,-5.0,0.0,-5.0,1.0535440536951037,-4.0,28.0,-32.0,0.8210791556439989,-10.0,120.0,-130.0
2023-02-10 05:00:00+00:00,97.55999755859376,98.81999969482422,96.2300033569336,97.61000061035156,5.27401,0.0,0.0,99.91800041198731,100.42846587215138,-0.6412838631079554,108.5409684952305,91.29503232874411,0.5086745851539477,-0.006412838631079554,514.7961193190002,-0.05000305175779829,2.589996337890625,1,0.9967832664879943,-2.0,0.0,-2.0,0.975729224234004,-5.0,0.0,-5.0,1.046952518312845,-4.0,28.0,-32.0,0.8173352477628005,-10.0,120.0,-130.0
2023-02-13 05:00:00+00:00,97.8499984741211,99.68000030517578,96.91000366210938,99.54000091552734,5.28415,0.0,0.0,99.98900032043457,100.29177895574769,1.9772567289289666,108.57292981512377,91.40507082574537,0.5024502988151505,0.019772567289289666,525.9842958377839,-1.69000244140625,2.7699966430664062,1,1.0097895018525904,0.0,1.0,-1.0,1.0003014803034045,-3.0,1.0,-4.0,1.0675389548432754,-4.0,28.0,-32.0,0.8350519044198914,-10.0,120.0,-130.0
